Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,ClassYear,DOB,Weight,Height,Hometown,Age,Jersey
,1947901017,N. Wesloski,Nick Wesloski,Wesloski,Nick,P,University of Oklahoma,OKLA,730294528,Oklahoma,BBC,R,R,FR,-,219,6' 3","McKinney, TX, US",0,37
,1306235015,T. Finkbeiner,Tyler Finkbeiner,Finkbeiner,Tyler,P,University of Michigan,MICH,2290,Michigan,BBC,R,R,FR,-,246,6' 7","New Baltimore, MI, US",0,26
,1604989849,T. Morris,Trey Morris,Morris,Trey,P,Oregon State University,ORST,3111,Oregon State,BBC,L,L,FR,-,251,6' 2","Easton, CA, US",0,30
,1260562028,N. Chow,Nick Chow,Chow,Nick,P,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,FR,-,215,6' 5","Redwood City, CA, US",0,38
,1292724783,T. Kreis,Take Kreis,Kreis,Take,P,University of California,CAL,730152448,California,BBC,R,R,FR,-,185,6' 3","Pleasonton, CA, US",0,18
,1646271997,T. Grove,Tanner Grove,Grove,Tanner,P,University of California,CAL,730152448,California,BBC,L,L,FR,-,190,6' 1","Lodi, CA, US",0,35
,1688805267,D. Russell,Duncan Russell,Russell,Duncan,P,University of California,CAL,730152448,California,BBC,R,R,FR,-,235,6' 6","Berkeley, CA, US",0,99
,1833320636,T. Roach,Trent Roach,Roach,Trent,P,University of California,CAL,730152448,California,BBC,S,R,FR,-,225,6' 4","Hollister, CA, US",0,41
,1998212028,C. Ruden,Chase Ruden,Ruden,Chase,P,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,FR,-,200,6' 2","Highlands Ranch, CO, US",0,23
,1088311281,T. Kirklin,Tyrin Kirklin,Kirklin,Tyrin,IF,Southern University,SOU,4767,Southern,BBC,R,R,R-FR,-,190,5' 9","Harvey, LA, US",0,11
,1416317254,D. Cruz,Diego Cruz,Cruz,Diego,2B,Miami University (Ohio),M-OH,730379264,Miami (OH),BBC,L,R,FR,-,165,5' 9","Carolina, PR",0,2
,1766151346,O. Johnson,Omari Johnson,Johnson,Omari,OF,Southern University,SOU,4767,Southern,BBC,L,L,R-FR,-,180,6' 1","Round Rock, TX, US",0,23
,1778423796,J. Lawrence,Jayden Lawrence,Lawrence,Jayden,P,Southern University,SOU,4767,Southern,BBC,R,R,FR,-,0,0' 0",,0,31
,1252181716,M. Brissey,Mark Brissey,Brissey,Mark,P,University of Arkansas,ARK,3375,Arkansas,BBC,R,R,FR,-,215,6' 3","Batesville, AR, US",0,14
,1876538563,P. Lee,Peyton Lee,Lee,Peyton,P,University of Arkansas,ARK,3375,Arkansas,BBC,R,R,FR,-,205,6' 5","Maumelle, AR, US",0,22
,1027723959,T. Walker,Tyler Walker,Walker,Tyler,P,University of Washington,WASH,3110,Washington,BBC,L,L,FR,-,230,6' 6","Burlington, WA, US",0,25
,1128007057,C. Udland,Connor Udland,Udland,Connor,P,University of Houston,HOU,3030,Houston,BBC,R,R,FR,-,210,6' 4","Katy, TX, US",0,17
,1291924569,M. McCraray,Max McCraray,McCraray,Max,P,University of Houston,HOU,3030,Houston,BBC,L,L,FR,-,205,6' 2","The Woodlands, TX, US",0,28
,1342167513,C. Edmonds,Cameron Edmonds,Edmonds,Cameron,P,University of Houston,HOU,3030,Houston,BBC,L,L,R-SO,-,0,6' 3","Anahuac, TX, US",0,41
,1427175736,C. Cooper,Caden Cooper,Cooper,Caden,P,University of Houston,HOU,3030,Houston,BBC,R,R,FR,-,200,6' 7","Houston, TX, US",0,35
,1668839877,A. Park,Austin Park,Park,Austin,IF,Brigham Young University,BYU,730257152,BYU,BBC,R,R,FR,-,0,6' 1","Mona, UT, US",0,6
,1772330412,B. Detwiler,Bryce Detwiler,Detwiler,Bryce,IF,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,FR,-,218,6' 2","Shillington, PA, US",0,34
,1878129716,J. Pitts,Joe Pitts,Pitts,Joe,P,University of Connecticut,CONN,5486,Connecticut,BBC,R,R,R-SO,-,221,6' 5","Greenacres, WA, US",0,26
,1992239815,C. Righi,Camden Righi,Righi,Camden,C,University of Connecticut,CONN,5486,Connecticut,BBC,L,R,FR,-,232,6' 4","Wethersfield, CT, US",0,6
,1676076495,J. Lafflam,Jack Lafflam,Lafflam,Jack,P,University of Arizona,ARIZ,232,Arizona,BBC,R,R,FR,-,0,6' 6","Scottsdale, AZ, US",0,40
,1452737585,J. De Jong,Justice De Jong,De Jong,Justice,P,Auburn University,AUB,5466,Auburn,BBC,R,R,FR,-,220,6' 3","New York, NY, US",0,24
,1620602160,T. Targac,Titan Targac,Targac,Titan,P,Texas State University,TXST,5420,Texas State,BBC,L,L,FR,-,187,6' 0","Flatonia, TX, US",0,41
,1947065725,L. McLeod,Luke McLeod,McLeod,Luke,IF,Baylor University,BAY,3033,Baylor,BBC,R,R,FR,-,206,6' 1","Sour Lake, TX, US",0,27
,1060632974,N. Webb,Nate Webb,Webb,Nate,IF,Belmont University,BEL,730190336,Belmont,BBC,R,R,FR,-,225,6' 4","Hendersonville, TN, US",0,40
,1739465215,C. Kenyon,Cole Kenyon,Kenyon,Cole,P,Belmont University,BEL,730190336,Belmont,BBC,L,R,FR,-,170,6' 2","North Barrington, IL, US",0,13
,1600062509,L. Fowler,Landon Fowler,Fowler,Landon,P,Clemson University,CLEM,730358784,Clemson,BBC,R,R,FR,-,0,6' 3","Easley, SC, US",0,40
,1628082181,E. Simpson,Eston Simpson,Simpson,Eston,P,Clemson University,CLEM,730358784,Clemson,BBC,R,R,FR,-,0,6' 5","Jefferson, GA, US",0,47
,1317717863,J. Smallets,Jackson Smallets,Smallets,Jackson,P,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,R,R,FR,-,195,6' 4","Sicklerville, NJ, US",0,38
,1377479237,C. Harrington,Carter Harrington,Harrington,Carter,P,College of Charleston,COFC,730177792,College of Charleston,BBC,R,R,FR,-,185,6' 4","Columbia, SC, US",0,32
,1676824501,D. Parker,Daniel Parker,Parker,Daniel,P,Coastal Carolina University,CCAR,4104,Coastal Carolina,BBC,S,R,FR,-,181,6' 0","Hartsville, SC, US",0,30
,1437501495,A. Garcia,Angel Garcia,Garcia,Angel,C,Coppin State University,COPP,730194176,Coppin State,BBC,R,R,FR,-,185,6' 0","Miami, FL, US",0,29
,1733854365,A. Hurtado,AJ Hurtado,Hurtado,AJ,C,Coppin State University,COPP,730194176,Coppin State,BBC,R,R,JR,-,200,6' 0","Riverside, CA, US",0,2
,1342167016,G. Pyne,Garrett Pyne,Pyne,Garrett,P,Davidson College,DAV,730363136,Davidson,BBC,R,R,R-FR,-,0,6' 6","Harrisburg, NC, US",0,35
,1098144738,J. Marchesano,Jake Marchesano,Marchesano,Jake,P,University of Delaware,DEL,730203136,Delaware,BBC,R,R,FR,-,195,6' 2","Feasterville, PA, US",0,35
,1178883302,J. Terry,Jace Terry,Terry,Jace,IF,La Salle University,LA S,730183680,La Salle,BBC,L,R,FR,-,180,6' 2","Scottsdale, AZ, US",0,7
,1291959009,M. Middleton,Mason Middleton,Middleton,Mason,P,Appalachian State University,APP,730240256,Appalachian State,BBC,R,R,R-FR,-,226,6' 2","Pfafftown, NC, US",0,30
,1632537597,J. Regulski,Jordan Regulski,Regulski,Jordan,P,Duke University,DUKE,730336256,Duke,BBC,R,R,FR,-,175,6' 3","Hurlock, MD, US",0,7
,1378151362,J. Dohrmann,JD Dohrmann,Dohrmann,JD,P,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,FR,-,205,6' 2","St Louis, MO, US",0,51
,1506573943,J. White,Jayden White,White,Jayden,P,Georgia Southern University,GASO,730331648,Georgia Southern,BBC,R,R,R-FR,-,193,5' 11","Pembroke, GA, US",0,47
,1855106962,K. Kisz,Kade Kisz,Kisz,Kade,IF,Georgia Southern University,GASO,730331648,Georgia Southern,BBC,R,R,FR,-,200,6' 2","Woodstock, GA, US",0,43
,1342167452,M. Harati,Mohamed Harati,Harati,Mohamed,P,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,R-JR,-,0,6' 0","Houston, TX, US",0,20
,1580994345,X. Robinson,Xorian Robinson,Robinson,Xorian,UTL,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,FR,-,180,5' 10","Oakland, LA, US",0,5
,1553512167,G. Winans,Gabe Winans,Winans,Gabe,P,Sam Houston State University,SHSU,5363,Sam Houston State,BBC,R,R,FR,-,210,6' 3","North Richland Hills, TX, US",0,41
,1342168287,T. Indomenico,Tore Indomenico,Indomenico,Tore,P,University of Illinois,ILL,730163456,Illinois,BBC,L,L,JR,-,0,5' 11","Chicago, IL, US",0,41
,1380845086,R. Green,Rand Green,Green,Rand,P,University of the Incarnate Word,IW,730225152,Incarnate Word,BBC,R,R,R-FR,-,0,6' 1","Weatherford, TX, US",0,44
,1809745292,K. Rylance,Kaden Rylance,Rylance,Kaden,P,South Dakota State University,SDST,730323200,South Dakota State,BBC,R,R,FR,-,225,6' 0","Watertown, SD, US",0,24
,1275287609,K. English,Kellen English,English,Kellen,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,FR,-,223,6' 9","Evansville, IN, US",0,55
,1961161173,I. Mastalski,Ivan Mastalski,Mastalski,Ivan,P,"Indiana University, Bloomington",IND,4866,Indiana,BBC,R,R,FR,-,227,6' 4","Saint John, IN, US",0,18
,1997693934,D. Carrera,Davian Carrera,Carrera,Davian,IF,"Indiana University, Bloomington",IND,4866,Indiana,BBC,L,L,FR,-,214,6' 3","Valparaiso, IN, US",0,9
,1603338778,C. Moore,Cole Moore,Moore,Cole,P,University of Iowa,IOWA,1232,Iowa,BBC,R,R,FR,-,210,6' 3","Adel, IA, US",0,34
,1019364898,J. Summerville,Jayden Summerville,Summerville,Jayden,P,Kennesaw State University,KENN,730197504,Kennesaw State,BBC,L,L,FR,-,203,6' 4","Orlando, FL, US",0,42
,1351664396,J. Baker,Jaxon Baker,Baker,Jaxon,P,Long Beach State University,LBSU,730224128,Long Beach State,BBC,L,L,FR,-,200,6' 5","Murrieta, CA, US",0,33
,1159422095,S. Hoeft,Sam Hoeft,Hoeft,Sam,P,Xavier University,XAV,5464,Xavier,BBC,R,R,FR,-,190,6' 4","Port Washington, WI, US",0,27
,1343902911,J. Mullen,Jack Mullen,Mullen,Jack,P,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,GRAD,-,210,6' 3","Freeport, ME, US",0,38
,1780195439,C. Hendrix,Charlie Hendrix,Hendrix,Charlie,P,Georgetown University,GTWN,2330,Georgetown,BBC,R,R,FR,-,170,6' 1","Tucker, GA, US",0,17
,1393005249,S. Giamportone,Seth Giamportone,Giamportone,Seth,C,University of Memphis,MEM,730172160,Memphis,BBC,R,R,R-FR,-,218,6' 3","Olive Branch, MS, US",0,24
,1028900889,A. Lariz,Anthony Lariz,Lariz,Anthony,P,University of Central Florida,UCF,730256640,Central Florida,BBC,R,R,R-FR,-,225,6' 4","Key West, FL, US",0,35
,1041486789,K. Vandersee,Kameron Vandersee,Vandersee,Kameron,P,Alabama A&M University,AAMU,730365440,Alabama A&M,BBC,L,L,FR,-,210,5' 10","Perry, GA, US",0,20
,1342169418,E. Robinson,Ethan Robinson,Robinson,Ethan,P,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,R,R,R-FR,-,0,6' 5","Murfreesboro, TN, US",0,17
,1356009166,C. Cook,Calvin Cook,Cook,Calvin,IF,Middle Tennessee State University,MTU,730158336,Middle Tennessee State,BBC,L,R,R-FR,-,180,5' 11","Annapolis, MD, US",0,41
,1378170155,J. McLaughlin III,Joey McLaughlin III,McLaughlin III,Joey,LF,Arkansas State University,ARST,730290176,Arkansas State,BBC,L,U,FR,-,200,6' 1","Harrah, OK, US",0,5
,1023356662,B. Richardson,Brady Richardson,Richardson,Brady,IF,Troy University,TROY,730378496,Troy,BBC,R,R,FR,-,201,6' 1","Elba, AL, US",0,6
,1362777296,J. Bauer,Jack Bauer,Bauer,Jack,P,Mississippi State University,MSST,5080,Mississippi State,BBC,L,L,FR,-,195,6' 4","Frankfort, IL, US",0,24
,1648800491,J. Parker,Jacob Parker,Parker,Jacob,OF,Mississippi State University,MSST,5080,Mississippi State,BBC,L,R,FR,-,220,6' 3","Purvis, MS, US",0,2
,1734064400,J. Lucas,Jackson Lucas,Lucas,Jackson,P,Troy University,TROY,730378496,Troy,BBC,L,L,FR,-,195,6' 0","Osprey, FL, US",0,28
,1637479305,B. Goode,Bray Goode,Goode,Bray,P,University of South Alabama,USA,730298880,South Alabama,BBC,L,L,FR,-,220,6' 4","Alexandria, AL, US",0,39
,1520834267,C. Dray,Christian Dray,Dray,Christian,P,University of Richmond,RICH,730171904,Richmond,BBC,R,R,FR,-,190,6' 5","McLean, VA, US",0,30
,1853640524,A. Van Tuyle,Aaron Van Tuyle,Van Tuyle,Aaron,P,University of Richmond,RICH,730171904,Richmond,BBC,R,R,FR,-,190,6' 2","Leesburg, VA, US",0,18
,1856674539,J. Rose,Jackson Rose,Rose,Jackson,P,University of North Carolina,UNC,730181888,North Carolina,BBC,L,L,FR,-,205,6' 3","Woodstock, GA, US",0,35
,1891494960,K. Hyer,Keane Hyer,Hyer,Keane,P,University of Richmond,RICH,730171904,Richmond,BBC,L,L,FR,-,180,5' 11","Tampa, FL, US",0,25
,1265569721,D. Diggs,Devin Diggs,Diggs,Devin,P,University of North Florida,UNF,730296832,North Florida,BBC,R,R,FR,-,162,6' 0","Raiford, FL, US",0,19
,1822488763,A. Smith,Aydan Smith,Smith,Aydan,P,Charleston Southern University,CHSO,730194432,Charleston Southern,BBC,R,R,FR,-,180,6' 1","Midlothian, VA, US",0,46
,1581356418,Z. White,Zach White,White,Zach,2B,Northwestern State University,NWST,730255872,Northwestern State,BBC,S,R,R-FR,-,165,5' 8","Baytown, TX, US",0,16
,1802121562,L. Trotter,Logan Trotter,Trotter,Logan,P,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,FR,-,160,6' 0","Anahuac, TX, US",0,41
,1016474218,J. Wood,John Austin Wood,Wood,John Austin,C,University of North Alabama,UNA,730266624,North Alabama,BBC,R,R,FR,-,0,6' 4","Fulton, MS, US",0,26
,1327076439,N. Varlotta,Nico Varlotta,Varlotta,Nico,P,University of North Alabama,UNA,730266624,North Alabama,BBC,U,R,FR,-,0,6' 2","Wexford, PA, US",0,28
,1204196461,Z. Zelazny,Zach Zelazny,Zelazny,Zach,IF,Radford University,RAD,730267392,Radford,BBC,R,R,FR,-,185,6' 0","Ashland, VA, US",0,26
,1548406345,E. Baker,Eli Baker,Baker,Eli,P,Radford University,RAD,730267392,Radford,BBC,R,R,FR,-,180,6' 2","Eddyville, KY, US",0,8
,1663157001,P. Noonan,Parker Noonan,Noonan,Parker,P,Radford University,RAD,730267392,Radford,BBC,R,R,FR,-,200,6' 1","Glenn Allen, VA, US",0,17
,1439487210,C. Hill,Cason Hill,Hill,Cason,OF,Samford University,SAM,730386432,Samford,BBC,R,R,FR,-,165,5' 10","Murfreesboro, TN, US",0,19
,1134277072,W. Allen,Will Allen,Allen,Will,P,University of South Florida,USF,2292,South Florida,BBC,R,R,FR,-,210,6' 4","Warner Robbins, GA, US",0,29
,1284318909,B. Tweedy,Brisen Tweedy,Tweedy,Brisen,P,University of South Florida,USF,2292,South Florida,BBC,R,R,FR,-,195,6' 2","Plant City, FL, US",0,30
,1546099454,S. Carriles,Santiago Carriles,Carriles,Santiago,C,University of South Florida,USF,2292,South Florida,BBC,R,R,JR,-,200,5' 10","Miami, FL, US",0,33
,1909354886,M. Totten,Matthew Totten,Totten,Matthew,P,North Dakota State University,NDSU,730343168,North Dakota State,BBC,R,R,FR,-,210,6' 3","Prior Lake, MN, US",0,33
,1801503188,C. Earing,Caden Earing,Earing,Caden,P,Saint Louis University,SLU,2291,St. Louis,BBC,R,R,FR,-,183,5' 11","Round Lake, IL, US",0,12
,1840099254,S. Mitchell,Sam Mitchell,Mitchell,Sam,P,The University of Southern Mississippi,USM,730246656,Southern Miss,BBC,R,R,FR,-,200,6' 0","Baton Rouge, LA, US",0,29
,1952921022,N. Thompson,Noah Thompson,Thompson,Noah,P,Southern Illinois Univ.-Edwardsville,SIUE,730298112,SIU Edwardsville,BBC,L,L,FR,-,170,5' 11","Shawnee, KS, US",0,47
,1307223644,C. Starling,Colton Starling,Starling,Colton,P,Western Carolina University,WCU,730278144,Western Carolina,BBC,R,R,R-SO,-,205,5' 11","Marshville, NC, US",0,21
,1156450635,T. Achey,Thomas Achey,Achey,Thomas,P,Stetson University,STET,730261504,Stetson,BBC,L,L,FR,-,195,6' 0","Orlando, FL, US",0,33
,1885866668,S. Alvarez,Salvy Alvarez,Alvarez,Salvy,C,Stetson University,STET,730261504,Stetson,BBC,R,R,R-JR,-,210,5' 10","Miami, FL, US",0,3
,1328976347,G. Elliott,Gage Elliott,Elliott,Gage,P,Stephen F. Austin State University,SFA,730227200,Stephen F. Austin State,BBC,U,R,SO,-,170,6' 0","Tulsa, OK, US",0,33
,1610106130,C. Woolard,Colin Woolard,Woolard,Colin,P,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,FR,-,220,6' 1","Greenville, NC, US",0,47
,1621942203,T. Tracey,Taylor Tracey,Tracey,Taylor,OF,University of Tennessee,TENN,730153728,Tennessee,BBC,R,L,FR,-,195,6' 6","Austin, TX, US",0,29
,1806005215,C. Nelson,Cade Nelson,Nelson,Cade,P,Texas Christian University,TCU,5045,TCU,BBC,R,R,FR,-,205,6' 6","Katy, TX, US",0,34
,1300897633,K. Luxem,Keegan Luxem,Luxem,Keegan,P,University of Illinois-Chicago,UIC,5379,Illinois-Chicago,BBC,R,R,FR,-,225,6' 6","Mount Prospect, IL, US",0,27
,1215876129,S. Cozart,Sam Cozart,Cozart,Sam,P,University of Texas,TEX,245,Texas,BBC,R,R,FR,-,260,6' 6","High Point, NC, US",0,35
,1251540171,D. Midkiff,Daniel Midkiff,Midkiff,Daniel,P,Lamar University,LAM,730162432,Lamar,BBC,U,R,FR,-,190,6' 2","Buna, TX, US",0,53
,1566158164,K. Raineri,Kaysen Raineri,Raineri,Kaysen,P,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,SO,-,239,6' 2","Temecula, CA, US",0,31
,1322719807,Z. Strickland,Zach Strickland,Strickland,Zach,P,UCLA,UCLA,5048,UCLA,BBC,S,R,FR,-,200,6' 2","Arcadia, CA, US",0,12
,1332780908,B. Henson,Brian Henson,Henson,Brian,P,Eastern Michigan University,EMU,5385,Eastern Michigan,BBC,U,L,JR,-,225,6' 2","Huntsville, AL, US",0,27
,1684146840,K. Reynolds,Korbin Reynolds,Reynolds,Korbin,C,Vanderbilt University,VAN,5046,Vanderbilt,BBC,R,R,FR,-,215,6' 0","Clarksville, TN, US",0,18
,1271817415,J. Paone,John Paone,Paone,John,P,University of Virginia,UVA,5415,Virginia,BBC,R,R,FR,-,210,6' 3","Lexington, MA, US",0,23
,1633504186,C. Jones,Cooper Jones,Jones,Cooper,P,East Tennessee State University,ETSU,4844,East Tennessee State,BBC,R,R,FR,-,210,6' 1","Hixson, TN, US",0,39
,1067575808,M. Martin,Marcus Martin,Martin,Marcus,P,High Point University,HP,730321152,High Point,BBC,R,R,SO,-,185,5' 9","Olney, MD, US",0,4
,1513829373,H. Lewis,Hiram Lewis,Lewis,Hiram,P,Wofford College,WOF,730176512,Wofford,BBC,R,R,FR,-,213,6' 5","Brentwood, TN, US",0,21
,1635154660,J. Kinder,Jarrett Kinder,Kinder,Jarrett,P,Eastern Illinois University,EIU,730271744,Eastern Illinois,BBC,L,R,FR,-,195,6' 3","Princeton, IN, US",0,42
,1611136112,J. Jones,Jack Jones,Jones,Jack,P,Cal State-Northridge,CSN,730380032,CSU Northridge,BBC,R,L,FR,-,190,6' 1","Lompoc, CA, US",0,31
,1056435607,B. Durkan,Brady Durkan,Durkan,Brady,P,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,R,R,FR,-,0,0' 0","Bakersfield, CA, US",0,10
,1693744676,L. Grothen,Levi Grothen,Grothen,Levi,P,CSU Bakersfield,CSB,730283008,CSU Bakersfield,BBC,R,R,FR,-,0,0' 0","Woodinville, WA, US",0,8
,1360113278,C. Hoagland,Charlie Hoagland,Hoagland,Charlie,P,East Carolina University,ECU,730270720,East Carolina,BBC,R,L,FR,-,185,6' 1","Dayton, OH, US",0,50
,1798033768,C. Temple,Connar Temple,Temple,Connar,P,Northern Illinois University,NIU,730386176,Northern Illinois,BBC,R,R,FR,-,185,6' 2","Batavia, IL, US",0,7
,1270059432,J. Hoyt,Jackson Hoyt,Hoyt,Jackson,P,University of Florida,FLA,730168320,Florida,BBC,L,L,FR,-,210,6' 3","Brooksville, FL, US",0,35
,1685469060,A. Ezell,Andrew Ezell,Ezell,Andrew,OF,Stetson University,STET,730261504,Stetson,BBC,R,R,R-FR,-,190,6' 1","DeLand, FL, US",0,31
,1524543226,R. Tarbert,Roan Tarbert,Tarbert,Roan,P,Florida A&M University,FAMU,5416,Florida A&M,BBC,R,R,JR,-,190,6' 1","Tallahassee, FL, US",0,29
,1781672746,R. Roman,Ricardo Roman,Roman,Ricardo,P,Florida A&M University,FAMU,5416,Florida A&M,BBC,L,L,FR,-,195,6' 2","Santo Domingo, DO",0,16
,1808869021,J. Stewart,Jeremiah Stewart,Stewart,Jeremiah,P,University of North Florida,UNF,730296832,North Florida,BBC,R,R,FR,-,200,6' 2","Chuluota, FL, US",0,41
,1836218189,R. Ricken,Reagan Ricken,Ricken,Reagan,P,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,FR,-,218,6' 5","Temecula, CA, US",0,35
,1448913218,W. Petteys,William Petteys,Petteys,William,P,Georgia State University,GAST,730239744,Georgia State,BBC,L,L,R-FR,-,0,6' 2","Roswell, GA, US",0,26
,1542088076,G. Gonzalez,Gabe Gonzalez,Gonzalez,Gabe,C,Mercer University,MER,730240512,Mercer,BBC,R,R,FR,-,200,6' 4","Jacksonville, FL, US",0,34
,1653968330,M. Christian Jr.,Montrell Christian Jr.,Christian Jr.,Montrell,P,Georgia State University,GAST,730239744,Georgia State,BBC,R,R,R-FR,-,0,6' 3","Atlanta, GA, US",0,23
,1411042877,S. Santos-Olson,Sebastian Santos-Olson,Santos-Olson,Sebastian,P,University of Miami,MIA,236,Miami,BBC,L,L,FR,-,215,6' 3","Port Chester, NY, US",0,55
,1376476587,N. Allen,Noah Allen,Allen,Noah,P,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,FR,-,205,6' 7","Watkinsville, GA, US",0,28
,1458752928,G. Gibson,Grayson Gibson,Gibson,Grayson,P,University of Mississippi,MISS,5322,Ole Miss,BBC,L,L,FR,-,210,6' 1","Tampa, FL, US",0,29
,1080751569,D. Patterson,Derek Patterson,Patterson,Derek,C,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,FR,-,195,5' 8","Snellville, GA, US",0,10
,1140532638,H. Allred,Henry (Hank) Allred,Allred,Henry (Hank),P,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,JR,-,180,5' 9","Mountain View, WY, US",0,13
,1359181931,C. Thurston,Chance Thurston,Thurston,Chance,OF,Alcorn State University,ALCN,5376,Alcorn State,BBC,R,R,R-JR,-,200,6' 0","Magnolia, TX, US",0,16
,1705242701,P. Rhodes,Parker Rhodes,Rhodes,Parker,P,Mississippi State University,MSST,5080,Mississippi State,BBC,R,R,FR,-,185,6' 1","Greenfield, IN, US",0,17
,1753476887,P. Mershon,Peter Mershon,Mershon,Peter,UTL,Mississippi State University,MSST,5080,Mississippi State,BBC,R,R,FR,-,205,6' 2","Taylors, SC, US",0,27
,1855914304,T. Beliveau,Tanner Beliveau,Beliveau,Tanner,P,Mississippi State University,MSST,5080,Mississippi State,BBC,R,R,FR,-,225,6' 3","Petal, MS, US",0,15
,1893102287,M. Miller,Maddox Miller,Miller,Maddox,P,Mississippi State University,MSST,5080,Mississippi State,BBC,L,L,FR,-,185,6' 4","Hattiesburg, MS, US",0,20
,1491277619,R. Johnson,Rett Johnson,Johnson,Rett,LF,North Carolina State University,NCST,730216448,North Carolina State,BBC,L,R,FR,-,170,5' 9","Youngsville, NC, US",0,1
,1581611486,L. Hemric,Luke Hemric,Hemric,Luke,P,North Carolina State University,NCST,730216448,North Carolina State,BBC,R,L,FR,-,190,6' 2","Apex, NC, US",0,22
,1851380132,B. Whiteaker,Benny Whiteaker,Whiteaker,Benny,UTL,North Carolina A&T State University,NCAT,730372352,North Carolina A&T,BBC,R,R,FR,-,180,6' 1","Fayetteville, NC, US",0,26
,1346295822,G. McGovern,Garrett McGovern,McGovern,Garrett,C,Merrimack College,MRMK,730295552,Merrimack,BBC,R,R,FR,-,0,6' 0","Brookfield, CT, US",0,22
,1402009816,C. Kiesiner,Chris Kiesiner,Kiesiner,Chris,P,Merrimack College,MRMK,730295552,Merrimack,BBC,L,R,FR,-,0,5' 11","Grafton, MA, US",0,28
,1786542292,C. Carpenter,Casey Carpenter,Carpenter,Casey,IF,UNC Wilmington,UNCW,730229504,UNC Wilmington,BBC,R,R,FR,-,205,6' 2","Bel Air, MD, US",0,23
,1077170052,C. Cavalcante,Chris Cavalcante,Cavalcante,Chris,P,Old Dominion University,ODU,3090,Old Dominion,BBC,R,R,FR,-,225,6' 5","Philadelphia, PA, US",0,44
,1535079133,S. Bronson,Steven Bronson,Bronson,Steven,P,Manhattan College,MAN,730363648,Manhattan,BBC,L,L,FR,-,170,6' 1","Plattsburgh, NY, US",0,29
,1272990547,G. Groce,Garrett Groce,Groce,Garrett,P,University of Akron,AKR,540536064,Akron,BBC,R,R,FR,-,175,6' 3","Danville, IN, US",0,20
,1330073114,G. Mathison,Gabe Mathison,Mathison,Gabe,CF,University of Akron,AKR,540536064,Akron,BBC,S,L,FR,-,190,6' 1","Carmel, IN, US",0,30
,1901568352,C. Beck,Carter Beck,Beck,Carter,P,University of Akron,AKR,540536064,Akron,BBC,L,L,FR,-,180,6' 0","Avon, IN, US",0,34
,1130994580,C. Aycock,Cameron Aycock,Aycock,Cameron,UTL,James Madison University,JMU,730340096,James Madison,BBC,L,R,FR,-,170,5' 7","Pikeville, NC, US",0,3
,1280492925,W. Haacke,Will Haacke,Haacke,Will,OF,James Madison University,JMU,730340096,James Madison,BBC,R,R,FR,-,190,6' 3","Ellicott City, MD, US",0,13
,1562765713,T. Banning,Trevor Banning,Banning,Trevor,IF,Santa Clara University,SCU,730297600,Santa Clara,BBC,L,R,FR,-,175,6' 0","San Juan Capistrano, CA, US",0,41
,1871952970,M. Tiendas,Matthew Tiendas,Tiendas,Matthew,OF,Santa Clara University,SCU,730297600,Santa Clara,BBC,L,L,FR,-,180,5' 10","Santa Clara, CA, US",0,8
,1891168022,M. Reimers,Max Reimers,Reimers,Max,P,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,FR,-,185,5' 11","Aliso Viejo, CA, US",0,11
,1002961391,P. Dudley,Patrick Dudley,Dudley,Patrick,P,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,L,FR,-,222,6' 4","Virginia Beach, VA, US",0,16
,1624819656,W. Craddock,Will Craddock,Craddock,Will,IF,University of South Carolina,SCAR,730348544,South Carolina,BBC,R,R,FR,-,225,6' 3","Anderson, SC, US",0,9
,1762180371,J. Mirza,Jackson Mirza,Mirza,Jackson,OF,University of South Florida,USF,2292,South Florida,BBC,L,L,FR,-,155,6' 0","Tampa, FL, US",0,15
,1365898539,J. Sekany,Jake Sekany,Sekany,Jake,P,University of Southern California,USC,5047,USC,BBC,L,R,FR,-,170,6' 3","Livermore, CA, US",0,37
